,artist,song,mel,rms(mean),rms(var),sc(mean),sc(var),zcr(mean),zcr(var),duration,bpm
20,Julión Álvarez y su Norteño Banda,04 Decide Tú.wav,"[[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 5.0096817e+00
  4.5218005e+00 5.4467950e+00]
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 2.5863518e+01
  2.2382992e+01 2.5781408e+01]
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 5.5819111e+00
  3.9736111e+00 6.3468728e+00]
 ...
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 4.2281747e-09
  5.7780438e-09 2.5539671e-07]
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 8.8381097e-10
  1.3349513e-09 2.4462270e-07]
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 1.6356969e-09
  1.9608251e-09 2.4188375e-07]]",0.11782832,0.0038580894,2739.1848441381835,1256781.998232105,0.04495472919083527,0.04495472919083527,10.0,129.19921875
21,Julión Álvarez y su Norteño Banda,06 Esta Noche Se Me Olvida.wav,"[[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 2.1586737e-02
  2.7355038e-02 1.2162778e-02]
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 2.8347754e-01
  1.7972079e-01 8.8157147e-02]
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 1.8890753e-01
  1.2187160e-01 1.1768694e-01]
 ...
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 8.4741530e-10
  1.4097473e-09 3.3260014e-07]
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 1.3247325e-09
  1.1361330e-09 3.2560942e-07]
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 1.3234460e-09
  1.3675028e-09 3.1294218e-07]]",0.12371498,0.0034145042,3785.7191662421938,2337762.938473869,0.06964748586136892,0.06964748586136892,10.0,147.65625
22,Julión Álvarez y su Norteño Banda,07 Como Este Cabrón.wav,"[[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 1.8945209e+00
  1.0273740e+00 7.4446607e+00]
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 5.5498059e+02
  3.6854169e+02 2.2598834e+02]
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 1.0281244e+03
  6.8622498e+02 1.3847711e+02]
 ...
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 1.5937950e-09
  1.1250498e-09 3.0141254e-07]
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 1.3563710e-09
  1.4232532e-09 2.9826964e-07]
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 1.3753019e-09
  1.5960906e-09 2.9150513e-07]]",0.10785584,0.011379448,2143.5513422772324,3060490.7875093124,0.0339802965487239,0.0339802965487239,10.0,114.84375
23,Julión Álvarez y su Norteño Banda,10 La Sonrisa Obligatoria.wav,"[[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 1.8733582e+02
  1.5458409e+02 3.5678898e+01]
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 5.1045309e+02
  2.6530579e+02 3.3574326e+01]
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 3.1821780e+02
  2.3944272e+02 6.4139679e+01]
 ...
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 3.5047804e-06
  9.2765958e-06 1.6428709e-06]
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 3.2474854e-09
  9.7013295e-09 1.3087974e-06]
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 1.6003615e-09
  1.4083685e-09 1.2810941e-06]]",0.07670918,0.009681682,2605.837571332212,1654838.3661525408,0.06723326928654293,0.06723326928654293,10.0,120.18531976744185
24,Julión Álvarez y su Norteño Banda,12 Afuera Está Lloviendo.wav,"[[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 5.6985742e+02
  6.8517938e+02 3.5087143e+02]
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 8.6789650e+01
  3.3567648e+02 4.8975159e+01]
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 1.8856895e+01
  1.5585181e+01 2.2954281e+01]
 ...
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 3.3890935e-09
  2.2166091e-09 8.4715836e-08]
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 6.4449651e-10
  1.2068806e-09 8.1251088e-08]
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 8.7108182e-10
  1.2218447e-09 7.8863508e-08]]",0.09535175,0.008096249,1884.095416056194,856177.7526418766,0.036433031830046404,0.036433031830046404,10.0,123.046875
25,Julión Álvarez y su Norteño Banda,13 Y Me Pregunto.wav,"[[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 7.4060094e-01
  5.2107173e-01 4.4146729e+00]
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 6.3932655e+01
  8.2107727e+01 8.3912781e+01]
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 1.0756082e+02
  1.2826160e+02 1.0194733e+02]
 ...
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 2.0530233e-09
  1.2569521e-09 5.2847616e-07]
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 8.8409430e-10
  1.3670359e-09 5.1079832e-07]
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 1.0262718e-09
  1.3495534e-09 4.9861023e-07]]",0.21432662,0.009060052,3276.116949659637,1849053.9838945754,0.06003253697795824,0.06003253697795824,10.0,129.19921875
26,Julión Álvarez y su Norteño Banda,02 Ni Lo Intentes.wav,"[[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 3.1462169e-01
  3.7819806e-01 1.2743134e+00]
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 5.6339169e+01
  5.8893185e+01 3.7745018e+01]
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 3.4718192e+02
  3.3565161e+02 1.6615288e+02]
 ...
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 1.1021000e-09
  1.6243801e-09 2.0922521e-07]
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 1.4032002e-09
  1.0278993e-09 2.0224826e-07]
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 1.0902228e-09
  1.1679010e-09 1.9483404e-07]]",0.24788973,0.012556533,3151.2888923626974,1246900.7006495188,0.06294069931844548,0.06294069931844548,10.0,147.65625
27,Julión Álvarez y su Norteño Banda,11 Terrenal.wav,"[[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 6.0024584e-04
  1.7036047e-02 2.1602884e-01]
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 3.6389737e-03
  2.8146798e-02 2.2928064e-01]
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 2.8405368e-02
  1.5618300e-02 1.8154773e-01]
 ...
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 1.8672346e-09
  8.0270657e-10 3.5434414e-06]
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 1.1113724e-09
  1.3611069e-09 3.4558668e-06]
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 1.3756121e-09
  1.4489523e-09 3.3990107e-06]]",0.11808543,0.0037266212,2610.140521419161,153507.17862591264,0.08605418902262181,0.08605418902262181,10.0,129.19921875
28,Julión Álvarez y su Norteño Banda,01 Y Así Fue.wav,"[[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 5.5276388e-01
  8.0906159e-01 3.1877367e+00]
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 4.4440857e+01
  4.0477802e+01 2.3492319e+01]
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 5.1024788e+01
  4.7817314e+01 2.0301617e+01]
 ...
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 1.2904166e-09
  1.2813953e-09 3.8103683e-06]
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 1.5297917e-09
  1.6170085e-09 3.6330896e-06]
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 1.2772267e-09
  1.8647988e-09 3.5473915e-06]]",0.25082263,0.008480438,3326.0003737054208,1277010.5201196847,0.06250113290313225,0.06250113290313225,10.0,151.99908088235293
29,Julión Álvarez y su Norteño Banda,03 Te Hubieras Ido Antes.wav,"[[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 5.3587207e-03
  2.6369917e-03 7.3360160e-02]
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 7.6211110e-02
  2.5218436e-01 1.1801278e-01]
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 4.7020364e-01
  6.2588114e-01 1.9876157e-01]
 ...
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 1.2000801e-09
  1.2612252e-09 4.1979721e-08]
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 1.0015896e-09
  8.5271346e-10 4.0107395e-08]
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 1.3786544e-09
  1.1838456e-09 4.2045254e-08]]",0.061672263,0.0011774311,1991.006461754035,1601783.4930379977,0.03134289805684455,0.03134289805684455,10.0,147.65625
30,Julión Álvarez y su Norteño Banda,05 Dime.wav,"[[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 2.7379787e+01
  3.0723536e+01 2.9284540e+01]
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 5.2061619e+01
  7.1136536e+01 6.8480293e+01]
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 1.1040027e+02
  1.2816365e+02 9.9623840e+01]
 ...
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 1.4626932e-09
  1.4388780e-09 9.6045437e-07]
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 1.4339252e-09
  1.8326761e-09 9.3053313e-07]
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 1.0941931e-09
  1.5979260e-09 9.2564159e-07]]",0.11521521,0.0045046303,3352.7948604540406,3464992.2104330207,0.07970200116009281,0.07970200116009281,10.0,143.5546875
31,Julión Álvarez y su Norteño Banda,06 Ojos Verdes.wav,"[[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 1.2029396e-02
  1.8864870e-02 6.0692563e+00]
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 4.3888204e-02
  1.3124681e-01 1.8401857e+01]
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 6.2622684e-01
  4.7880664e-01 2.7123140e+01]
 ...
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 1.7076839e-09
  1.5073338e-09 7.3837270e-09]
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 1.3541640e-09
  1.2886349e-09 8.7559702e-09]
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 1.3540630e-09
  1.2035197e-09 8.6631946e-09]]",0.14441769,0.00477312,3002.0617071548727,3055611.8074833504,0.07491661832946636,0.07491661832946636,10.0,107.666015625
32,Julión Álvarez y su Norteño Banda,10 Y Me Da Vergüenza.wav,"[[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 5.4009581e-01
  8.9318311e-01 1.7363251e+01]
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 1.5766673e+00
  2.4509539e+01 1.1274965e+02]
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 4.7158279e+01
  4.0200165e+01 8.3870583e+01]
 ...
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 7.4222256e-10
  3.8155243e-09 1.1293968e-05]
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 1.1974146e-09
  2.9218339e-09 9.8058990e-06]
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 1.3350693e-09
  1.8461422e-09 8.9551131e-06]]",0.1537795,0.0054935594,2273.980374430193,3217432.1534105595,0.03317593532482599,0.03317593532482599,10.0,107.666015625
33,Julión Álvarez y su Norteño Banda,08 A Dónde Quiera Que Vaya.wav,"[[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 3.7807709e-04
  5.9802411e-04 2.3046639e-03]
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 4.3346151e-03
  2.5175001e-02 4.6400833e-03]
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 2.6818680e-02
  1.3726264e-01 3.0075267e-02]
 ...
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 2.0135154e-09
  3.2609340e-09 3.4533452e-09]
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 2.6413443e-09
  2.1780369e-09 2.5377891e-09]
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 2.7172202e-09
  4.3027386e-09 4.5870032e-09]]",0.013536095,0.00054968055,2316.6436925144735,1290191.2425368954,0.04537503625290023,0.04537503625290023,10.0,139.6748310810811
34,Kate Bush,01 Running Up That Hill (A Deal With God).wav,"[[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 1.4805752e+01
  1.1451851e+01 1.1816591e+01]
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 5.8537380e+01
  3.6114429e+01 2.3860420e+01]
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 1.5253995e+01
  5.6872940e+00 2.5650043e+00]
 ...
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 1.2815684e-09
  1.1234023e-09 2.2620363e-09]
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 9.8830522e-10
  1.3848567e-09 1.9615902e-09]
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 1.1677489e-09
  1.1494098e-09 2.1582442e-09]]",0.0308634,0.0013278536,2062.0662358334703,4481798.212266646,0.03183344511310905,0.03183344511310905,10.0,109.95678191489361
35,"La Receta, Grupo Arriesgado",01 Serafín Zambada.wav,"[[5.2389260e-02 5.6662130e-01 1.5879729e+02 ... 4.8985493e+01
  3.9074665e+01 3.6753975e+01]
 [5.5690650e-02 1.0828079e-01 3.5607672e+02 ... 1.4058279e+02
  1.3360760e+02 7.9243195e+01]
 [2.2839118e-02 1.7401580e-02 2.5363046e+02 ... 7.8351295e+01
  6.4387947e+01 1.4163248e+01]
 ...
 [6.5230368e-09 2.8830117e-08 1.9755916e-08 ... 2.3766063e-04
  3.8202538e-04 1.7753357e-04]
 [4.3623311e-10 3.3187466e-09 2.0576219e-09 ... 8.6507833e-07
  1.1834018e-07 4.0362548e-07]
 [5.3071630e-10 2.6244935e-09 2.9679581e-09 ... 1.8638767e-07
  1.5001782e-09 1.2341260e-07]]",0.23381205,0.007109799,3115.6744502900756,3284841.5673533017,0.05210448085846868,0.05210448085846868,10.0,132.51201923076923
36,Lasso,01 Ojos Marrones.wav,"[[0.0000000e+00 0.0000000e+00 7.9239753e-06 ... 1.6912575e+01
  1.1653381e+03 5.0415048e+02]
 [0.0000000e+00 0.0000000e+00 3.1995478e-05 ... 3.7550034e+02
  7.0600747e+03 1.4370721e+03]
 [0.0000000e+00 0.0000000e+00 2.6307283e-05 ... 1.6803846e+03
  4.4143140e+03 1.4887463e+03]
 ...
 [0.0000000e+00 0.0000000e+00 7.6818768e-10 ... 8.4491265e-05
  4.8114489e-06 1.9586107e-06]
 [0.0000000e+00 0.0000000e+00 4.8300380e-10 ... 1.6589203e-05
  1.5688939e-06 4.3512292e-09]
 [0.0000000e+00 0.0000000e+00 2.2654705e-10 ... 8.8767629e-06
  1.2726373e-06 3.0232772e-09]]",0.10212768,0.019231891,1743.8180228493625,534749.2853711229,0.033936113326566125,0.033936113326566125,10.0,120.18531976744185
37,Martín Vizcarra,01 Mi Bebito Fiu Fiu.wav,"[[0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 2.58989888e-03
  7.84304272e-03 7.45297410e-03]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 1.49441317e-01
  1.26477674e-01 2.61645913e-01]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 3.99625868e-01
  7.28493258e-02 2.26461411e-01]
 ...
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 1.29326116e-09
  1.25335864e-09 1.35870879e-08]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 1.62473923e-09
  1.67953973e-09 1.17820695e-08]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 1.17926335e-09
  1.53868696e-09 1.15259784e-08]]",0.12814282,0.0072138202,1432.0979266280424,271755.3931855513,0.037812907845127613,0.037812907845127613,10.0,107.666015625
38,"Mau y Ricky, Carin Leon",01 Llorar y Llorar - con Carin Leon.wav,"[[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 2.4793038e+00
  3.7699363e+00 2.9630136e+00]
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 5.0387464e+00
  1.5955262e+01 8.3874207e+00]
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 3.9758477e+00
  1.0722336e+01 7.3682165e+00]
 ...
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 4.9277423e-06
  1.1376680e-05 4.9858077e-06]
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 8.4821981e-09
  2.1271280e-09 7.1797759e-09]
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 1.1546364e-09
  1.6959814e-09 1.6931192e-09]]",0.10043645,0.0035441546,2019.4500577937115,579709.7803468411,0.02795098607888631,0.02795098607888631,10.0,114.84375
39,Metallica,02 Master Of Puppets.wav,"[[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 1.1427173e+02
  1.4924619e+02 9.2407509e+01]
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 4.4818272e+01
  8.3232056e+01 3.2976048e+01]
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 4.3049502e+00
  4.8818274e+00 4.1684217e+00]
 ...
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 1.2211858e-09
  2.1543625e-09 3.0250501e-08]
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 1.2944030e-09
  1.4353821e-09 3.0191320e-08]
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 1.0781680e-09
  1.3648203e-09 2.9290899e-08]]",0.049437556,0.00043782053,1749.722089118819,425647.26686441054,0.040685950188515084,0.040685950188515084,10.0,123.046875
40,MoonDeity,01 NEON BLADE.wav,"[[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 1.0850953e+00
  4.4657340e+00 5.8600035e-02]
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 3.5147557e-01
  1.2705544e+00 1.8600235e-02]
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 4.6408740e-01
  1.7144338e+00 2.2321509e-02]
 ...
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 1.3652154e-09
  1.6350666e-09 6.9806099e-08]
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 1.2521103e-09
  9.8881137e-10 6.5183528e-08]
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 1.1524628e-09
  1.5255446e-09 6.5853762e-08]]",0.025476929,0.0005039223,3594.320091258143,1983769.6755330933,0.10603860027552205,0.10603860027552205,10.0,126.04801829268293
41,Morat,04 Yo Más Te Adoro.wav,"[[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 5.6294423e-02
  4.4765480e-02 6.9483710e-03]
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 5.0146323e-01
  1.8357126e-01 4.4068286e-01]
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 1.5957217e+00
  1.0311011e+00 8.2834458e-01]
 ...
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 9.1535379e-10
  1.9385260e-09 3.4328552e-06]
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 1.7786316e-09
  1.4409689e-09 3.3042440e-06]
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 1.5665560e-09
  1.8500164e-09 3.2166861e-06]]",0.08230776,0.008124946,2193.5416422619746,3026682.985585869,0.05850991516821346,0.05850991516821346,10.0,93.96306818181819
42,Musical Youth,01 Pass The Dutchie.wav,"[[0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 2.57725507e-04
  4.08045715e-04 2.18145113e-04]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 3.87723092e-04
  4.25445905e-04 1.92781037e-04]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 3.17645667e-04
  1.46031045e-04 1.67094026e-04]
 ...
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 1.26782540e-08
  8.98380126e-09 1.24917525e-08]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 1.50729040e-09
  1.54178237e-09 1.30144329e-09]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 1.12975818e-09
  1.82119242e-09 1.46224954e-09]]",0.020578146,0.00051127287,3618.3847609059867,7644825.19770922,0.10964576384860789,0.10964576384860789,10.0,123.046875
43,Natatyson,01 Por Ti.wav,"[[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 7.1372859e-05
  3.4225093e-05 9.2869700e-04]
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 1.1669172e-04
  9.8833953e-06 9.8201900e-04]
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 3.3331373e-05
  5.2275773e-06 3.5068809e-04]
 ...
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 6.2757128e-09
  7.7131626e-09 2.0231514e-08]
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 1.1301352e-09
  1.2287312e-09 1.0824142e-08]
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 1.5057371e-09
  1.0332850e-09 1.1635367e-08]]",0.099001706,0.00987565,978.0137114894256,608738.3223070801,0.03443345780162413,0.03443345780162413,10.0,129.19921875
44,Paloma Faith,04 Only Love Can Hurt Like This.wav,"[[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 1.0335091e-02
  2.9255137e-02 2.8595862e-01]
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 4.6144632e-01
  6.0043746e-01 5.3472525e-01]
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 1.9015230e+00
  1.9638628e+00 6.9679177e-01]
 ...
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 1.2682690e-09
  1.1099257e-09 1.2258685e-06]
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 1.1360672e-09
  1.6199320e-09 1.1370270e-06]
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 1.5112825e-09
  2.2253452e-09 1.0867886e-06]]",0.10675963,0.0030819122,2185.9313711117798,675806.6487301134,0.044930938225058004,0.044930938225058004,10.0,132.51201923076923
45,Seafret,10 Atlantis.wav,"[[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 3.2750338e-02
  3.4160402e-02 2.6947954e-03]
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 9.6609449e+00
  1.0962213e+01 5.2075233e+00]
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 7.9577309e+01
  1.0050853e+02 4.9217865e+01]
 ...
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 3.6415875e-09
  4.5654063e-09 1.4730580e-08]
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 1.4282362e-09
  2.3113367e-09 1.3898065e-08]
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 1.6616327e-09
  1.1171369e-09 1.3572457e-08]]",0.10291743,0.0012944972,851.1466521364691,559529.941616811,0.011487637761020882,0.011487637761020882,10.0,109.95678191489361
46,Sebastian Llosa,01 Alguien Más.wav,"[[2.0987113e-11 9.7783253e-05 3.6058684e-03 ... 8.4154182e+01
  9.5660889e+01 7.0481720e+02]
 [3.1179011e-11 3.5834173e-04 4.2501655e-03 ... 4.3648349e+02
  2.8969526e+03 3.2907859e+03]
 [3.6138835e-11 3.8490305e-04 1.3985299e-02 ... 8.1629468e+02
  3.9581833e+03 7.7078125e+02]
 ...
 [3.1116392e-14 8.1355978e-10 2.9891656e-09 ... 4.2148777e-03
  2.0129622e-03 4.0106883e-04]
 [2.2457806e-14 9.0578078e-10 1.6679467e-09 ... 1.0724978e-04
  5.1114021e-04 1.3866699e-04]
 [2.2696009e-14 7.0539641e-10 1.9604218e-09 ... 8.5288149e-05
  5.8420195e-04 1.0193527e-04]]",0.102079466,0.018120587,1959.4509571077526,942141.3109966952,0.025784875290023202,0.025784875290023202,10.0,123.046875
47,Stephen Sanchez,01 Until I Found You.wav,"[[8.71590973e-15 9.38694435e-12 3.40118211e-11 ... 1.22411437e-02
  6.58103917e-03 8.97158030e-03]
 [6.52430939e-15 1.09041595e-11 3.96285504e-11 ... 1.66049009e-04
  6.28247391e-04 1.03391176e-02]
 [2.36659629e-15 1.06324099e-11 3.75332092e-11 ... 2.53516855e-03
  1.10759130e-02 9.38581582e-03]
 ...
 [5.54069577e-15 1.04696113e-11 9.96337127e-13 ... 1.02090238e-08
  1.18254970e-08 1.36255409e-07]
 [5.68667258e-15 1.04679850e-11 5.79761337e-13 ... 1.01693853e-09
  1.28287314e-09 1.21544247e-07]
 [5.55302688e-15 1.04667256e-11 3.17337899e-13 ... 1.20698829e-09
  9.09044229e-10 1.20364120e-07]]",0.14074686,0.0030296175,1623.0206448061888,4204001.680637322,0.043732326711136894,0.043732326711136894,10.0,101.33272058823529
48,Sufjan Stevens,06 Fourth of July.wav,"[[0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 1.86178267e-01
  1.20850848e-02 1.21159151e-01]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 1.37171686e-01
  1.98920190e-01 1.08764797e-01]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 7.06127137e-02
  9.52102900e-01 2.30377033e-01]
 ...
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 4.88519669e-09
  3.96988353e-09 1.31165905e-08]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 1.59915903e-09
  1.15137078e-09 9.05999986e-09]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 1.44011969e-09
  1.11702791e-09 8.95864005e-09]]",0.01954256,0.00045560504,843.3923859474957,568211.2361118372,0.02669686231148492,0.02669686231148492,10.0,123.046875
49,Victor Cibrian,01 En El Radio Un Cochinero.wav,"[[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 3.9660940e-03
  2.5888313e-02 7.5270981e-02]
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 2.9664684e-02
  3.1615175e-02 4.3452702e-02]
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 3.9240383e-02
  1.2272696e-02 3.4306984e-02]
 ...
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 1.9349956e-08
  1.8305625e-08 1.4377349e-07]
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 8.3812496e-10
  1.0421154e-09 1.2892920e-07]
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 1.3517564e-09
  1.6194517e-09 1.2446711e-07]]",0.13510439,0.0042019812,1548.7268824920554,1002276.0703841655,0.024701819895591646,0.024701819895591646,10.0,143.5546875
