,artist,song,mel,rms(mean),rms(var),sc(mean),sc(var),zcr(mean),zcr(var),duration,bpm
30,"LOAM, ADAAM",02 FAKKA UR.wav,"[[0.0000000e+00 1.3570819e-21 2.4990621e-07 ... 2.5632854e-03
  4.2045019e-03 1.8551922e-01]
 [0.0000000e+00 1.5877070e-21 1.6246615e-06 ... 6.9323488e-02
  5.5167701e-02 2.3594326e-01]
 [0.0000000e+00 1.4439498e-21 3.0844799e-06 ... 2.9179403e-01
  2.6219395e-01 3.9748102e-01]
 ...
 [0.0000000e+00 5.5860505e-22 7.0373125e-09 ... 2.4434490e-05
  2.7599976e-05 2.5029367e-05]
 [0.0000000e+00 5.4809773e-22 6.1206396e-10 ... 2.2180433e-08
  5.1430313e-09 1.4606549e-06]
 [0.0000000e+00 5.4146822e-22 6.8608125e-10 ... 2.0165352e-09
  1.2830801e-09 1.3536384e-06]]",0.06810984,0.0015213675,1662.0887828724321,1057125.4132298343,0.03277262180974478,0.03277262180974478,10.0,123.046875
31,"Lost Frequencies, Calum Scott",01 Where Are You Now.wav,"[[1.8446952e-06 1.3456207e-05 7.0855269e-05 ... 1.0351919e-02
  8.6155493e-04 6.0182918e-02]
 [1.4442456e-06 8.0370892e-06 4.5138506e-05 ... 5.4081600e-02
  5.0965729e-03 1.2757984e-01]
 [1.0448890e-06 1.2278395e-05 2.9643921e-05 ... 3.4356228e-01
  2.6450807e-02 1.6959257e-01]
 ...
 [8.0567908e-10 3.5131253e-09 1.1187719e-08 ... 2.9228628e-08
  4.9026330e-09 6.5014190e-09]
 [1.0726247e-09 1.2244995e-09 1.0224137e-09 ... 1.3731566e-09
  1.2781859e-09 1.3532715e-09]
 [1.0330599e-09 1.3178342e-09 1.0076231e-09 ... 1.2444837e-09
  1.5366225e-09 1.5305275e-09]]",0.045701902,0.0040925243,2479.4386983154277,1062560.7388304227,0.04598453813805104,0.04598453813805104,10.0,117.45383522727273
32,"Marshmello, Khalid",01 Numb.wav,"[[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 4.5379769e-04
  1.4459495e-04 1.3360075e-03]
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 1.1833907e-02
  1.1392812e-02 7.3868041e-03]
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 3.3473726e-02
  3.2980882e-02 3.3882640e-02]
 ...
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 5.2481429e-08
  8.0878912e-08 1.4688611e-07]
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 1.4386965e-09
  1.2476854e-09 5.9835237e-08]
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 1.5389383e-09
  1.7396715e-09 6.0746665e-08]]",0.025515838,0.0005538688,1849.9303275839434,1475547.9094346692,0.038737356801044086,0.038737356801044086,10.0,123.046875
33,Medina,01 In i dimman.wav,"[[0.00000000e+00 0.00000000e+00 3.83557519e-03 ... 7.25224672e-04
  6.22776486e-02 3.89337679e-03]
 [0.00000000e+00 0.00000000e+00 6.45973906e-03 ... 7.81748910e-03
  1.18352205e-01 7.86331482e-03]
 [0.00000000e+00 0.00000000e+00 4.56438120e-03 ... 4.99749035e-02
  2.51358867e-01 2.57274266e-02]
 ...
 [0.00000000e+00 0.00000000e+00 1.68195555e-10 ... 1.12751342e-09
  1.19220767e-09 2.41277746e-07]
 [0.00000000e+00 0.00000000e+00 1.27619401e-10 ... 1.12146703e-09
  1.49416135e-09 2.34962798e-07]
 [0.00000000e+00 0.00000000e+00 1.35593800e-10 ... 1.40092626e-09
  1.18297694e-09 2.26645838e-07]]",0.0368605,0.00036551477,2691.7404254068,835746.5914803668,0.06802403567285382,0.06802403567285382,10.0,123.046875
34,Miss Li,01 X.wav,"[[5.9978293e-09 6.3863524e-07 7.1522567e-07 ... 1.3163273e-04
  2.2098214e-04 1.4366446e-03]
 [9.4796013e-07 8.8867574e-07 3.3297406e-06 ... 2.4145878e-04
  7.8066150e-05 1.5826105e-03]
 [1.0703682e-06 1.0494442e-05 3.3827702e-05 ... 2.0564062e-04
  1.0209207e-04 2.4215337e-03]
 ...
 [1.0757331e-09 3.7536929e-09 3.3665721e-09 ... 3.2438150e-09
  4.2064849e-09 8.6757595e-08]
 [1.4853254e-09 1.7235368e-09 1.4208719e-09 ... 1.1605638e-09
  1.1837160e-09 7.2146499e-08]
 [1.1680931e-09 1.9810633e-09 1.0542693e-09 ... 1.1667928e-09
  2.0111264e-09 7.0569222e-08]]",0.07579067,0.0017604786,3863.755336412208,4478603.100473429,0.11684423035092807,0.11684423035092807,10.0,126.04801829268293
35,Molly,12 Vi ska aldrig gå hem.wav,"[[1.0581729e-12 7.8117813e-07 9.6466346e-03 ... 1.8221982e+00
  2.9039410e-01 9.2039508e-01]
 [8.0581115e-13 4.9788378e-07 1.5538623e-02 ... 1.9349161e+00
  2.9267480e+00 6.3378124e+00]
 [3.0556232e-13 1.3182613e-07 1.2952451e-02 ... 7.4224372e+00
  1.5157362e+01 2.3945354e+01]
 ...
 [1.7291209e-14 4.8997612e-10 2.1790070e-09 ... 1.1617112e-04
  6.5951917e-06 9.0535395e-06]
 [1.0209625e-14 9.2811392e-10 1.6884125e-09 ... 4.3792426e-08
  1.9309184e-08 3.8271722e-08]
 [3.8197601e-14 9.0138474e-10 1.6324389e-09 ... 1.2436291e-09
  1.3129423e-09 1.1680881e-08]]",0.09232854,0.01489039,1726.0158337340072,3130143.846366202,0.03161706061484919,0.03161706061484919,10.0,126.04801829268293
36,Olivia Lobato,01 Syrener.wav,"[[5.0455495e-04 7.3724070e-05 3.1799071e-05 ... 1.1139062e-02
  2.9258193e-03 3.6259614e-02]
 [1.0252764e-03 7.6814918e-05 7.2347277e-05 ... 5.1639741e-03
  1.2016327e-02 1.9845232e-02]
 [1.7111942e-03 1.0982308e-04 5.3717929e-05 ... 4.9984022e-03
  6.7305509e-03 5.4932918e-02]
 ...
 [6.3053214e-08 3.0818480e-06 3.3997430e-06 ... 4.3097370e-07
  5.0410529e-07 6.3467871e-07]
 [2.2720374e-09 2.8487668e-09 2.0925330e-09 ... 1.4293728e-09
  2.5018931e-09 2.4820086e-09]
 [1.3947353e-09 1.6885228e-09 1.5069400e-09 ... 1.3461409e-09
  1.6160301e-09 1.1451798e-09]]",0.06841932,0.0027582655,2681.385581508161,1996314.2561315962,0.07146806119489559,0.07146806119489559,10.0,123.046875
37,"Post Malone, Doja Cat",05 I Like You (A Happier Song) (with Doja Cat).wav,"[[0.0000000e+00 0.0000000e+00 2.4241794e-04 ... 9.5550427e-03
  1.9290659e-01 9.5550887e-02]
 [0.0000000e+00 0.0000000e+00 2.7829636e-04 ... 2.7440073e+01
  1.9062704e+01 1.9176525e+01]
 [0.0000000e+00 0.0000000e+00 2.0502832e-04 ... 1.0606231e+02
  1.0774073e+02 1.5413667e+02]
 ...
 [0.0000000e+00 0.0000000e+00 8.0496609e-10 ... 2.1204600e-07
  2.1738613e-06 1.3037739e-05]
 [0.0000000e+00 0.0000000e+00 6.1888211e-10 ... 1.7937646e-09
  2.5433426e-09 4.4866525e-08]
 [0.0000000e+00 0.0000000e+00 6.2794797e-10 ... 1.5631063e-09
  1.1883918e-09 4.2971649e-08]]",0.13703696,0.0021840949,912.9893228443015,428630.7558575227,0.019796349332946637,0.019796349332946637,10.0,101.33272058823529
38,Sarettii,01 MATADOR.wav,"[[2.5928084e-05 3.8044761e-06 2.6794464e-06 ... 1.1095066e-04
  1.4588654e-04 1.2472498e-03]
 [1.9477162e-05 1.8524381e-06 4.9552441e-06 ... 5.7080301e-04
  7.0906966e-04 6.4191245e-04]
 [6.2476887e-05 7.0418291e-06 1.2225061e-05 ... 2.0799511e-03
  1.4635356e-03 5.7945354e-04]
 ...
 [1.5153701e-08 7.3071402e-09 5.3857439e-09 ... 1.7302343e-08
  1.3233296e-08 1.9897811e-08]
 [5.3426654e-09 1.0258887e-09 1.2498220e-09 ... 1.0156843e-09
  1.5981158e-09 4.2791095e-09]
 [4.3457256e-09 1.1459306e-09 1.4986652e-09 ... 1.7329581e-09
  1.3273387e-09 4.5664481e-09]]",0.010287433,1.4087606e-05,1166.287375315117,33586.416810334085,0.034682696490719256,0.034682696490719256,10.0,132.51201923076923
39,Sickan,01 GET THE POINT.wav,"[[2.7014445e-05 1.1323738e-02 2.6380893e-02 ... 3.4700498e-02
  1.5577001e-02 8.0480564e-01]
 [2.2548554e-02 3.8042933e-02 6.1770171e-02 ... 3.1101786e-02
  1.2759077e-02 1.4275968e+00]
 [1.7663208e-01 6.8577981e-01 1.7393909e-01 ... 1.7081840e-01
  8.9953914e-02 1.8676620e+00]
 ...
 [1.0840457e-09 3.4433869e-09 8.6912912e-09 ... 2.2743922e-08
  8.8469490e-09 1.0021355e-08]
 [1.6774274e-09 1.1429615e-09 1.2828145e-09 ... 1.8255426e-09
  1.1796338e-09 1.9132631e-09]
 [9.6553032e-10 1.3329270e-09 1.2914830e-09 ... 1.1979712e-09
  1.3041556e-09 2.2913973e-09]]",0.10380078,0.0048633264,703.5130643822943,262760.5521232563,0.018198955916473317,0.018198955916473317,10.0,123.046875
40,Sickan (1),01 Go.wav,"[[2.0688926e-06 2.3968641e-06 1.9831136e-03 ... 4.9716366e+01
  5.8267578e+01 4.2863937e+01]
 [1.7094183e-07 1.1224057e-06 1.1533897e-02 ... 1.6743935e+02
  1.8202615e+02 6.0613159e+01]
 [9.0279349e-07 1.8200191e-07 2.1028725e-02 ... 8.2014297e+01
  6.4130463e+01 6.2315564e+00]
 ...
 [1.1565890e-10 3.2054959e-10 1.9794359e-09 ... 6.2616446e-06
  3.2576838e-06 1.4021831e-06]
 [9.1853337e-11 3.7205675e-10 1.1837854e-09 ... 4.9644746e-09
  3.5946934e-09 3.6250989e-09]
 [6.4658605e-11 2.8476724e-10 8.9182794e-10 ... 1.6274796e-09
  1.0281156e-09 2.4816305e-09]]",0.073044635,0.0045786793,1363.4882734690402,1731454.0822722518,0.04078451276102088,0.04078451276102088,10.0,99.38401442307692
41,Ted Gardestad,01 Jag ska fånga en ängel.wav,"[[0.00000000e+00 0.00000000e+00 5.29904591e-14 ... 1.37124991e+00
  3.17461920e+00 5.97666454e+00]
 [0.00000000e+00 0.00000000e+00 6.19963540e-14 ... 3.28951797e+01
  1.14095314e+02 2.17348587e+02]
 [0.00000000e+00 0.00000000e+00 5.63838323e-14 ... 2.47426529e+01
  8.43368073e+01 1.67141098e+02]
 ...
 [0.00000000e+00 0.00000000e+00 5.84390460e-14 ... 1.36758871e-09
  1.52248691e-09 3.09861406e-07]
 [0.00000000e+00 0.00000000e+00 5.84410179e-14 ... 1.10434339e-09
  1.89309679e-09 3.03964214e-07]
 [0.00000000e+00 0.00000000e+00 5.84410314e-14 ... 1.49603652e-09
  1.19279953e-09 2.95823781e-07]]",0.19141237,0.0052341092,1783.122087281242,1449511.3594485081,0.030669953596287703,0.030669953596287703,10.0,105.46875
42,Ted Gärdestad,"02 Sol, vind och vatten.wav","[[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 6.5236829e-02
  7.8161635e-02 3.8432068e-01]
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 2.9109835e+01
  3.3677116e+01 3.4459785e+01]
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 2.0344476e+02
  2.4183226e+02 2.6168350e+02]
 ...
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 1.3290427e-09
  1.4360412e-09 7.5472641e-09]
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 1.4904021e-09
  1.5543348e-09 7.8592617e-09]
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 1.1770805e-09
  1.6759140e-09 8.2411651e-09]]",0.112128496,0.0012584835,1708.134113885418,1182347.9523342992,0.03343876885150812,0.03343876885150812,10.0,156.60511363636363
43,Thomas Stenström,01 Sista sommaren.wav,"[[8.04918798e-09 8.31094393e-09 2.57612531e-09 ... 1.62500903e-01
  9.21334401e-02 5.99036694e-01]
 [1.02586526e-08 5.60982905e-09 1.00593045e-08 ... 3.40714693e+00
  2.66897440e+00 3.20868063e+00]
 [1.07159148e-09 2.36098785e-09 6.09122441e-09 ... 1.02612553e+01
  9.48769188e+00 9.57857895e+00]
 ...
 [1.19190169e-08 1.94277678e-08 8.17969514e-09 ... 3.24580952e-07
  6.62495324e-07 5.53516998e-07]
 [9.43986556e-10 1.68136716e-09 1.81615079e-09 ... 1.01610587e-09
  1.29156852e-09 2.91442106e-08]
 [1.37394596e-09 1.39784728e-09 1.50321566e-09 ... 1.28558442e-09
  1.02798592e-09 2.87978388e-08]]",0.06837502,0.0007565742,2218.1419908461103,1924941.2384727616,0.054530026464617166,0.054530026464617166,10.0,129.19921875
44,Tove Lo,01 No One Dies From Love.wav,"[[4.15697834e-03 3.57102826e-02 4.60133180e-02 ... 1.82446875e-02
  1.20651715e-01 9.49686170e-02]
 [1.83869116e-02 5.47886267e-02 1.33184397e+00 ... 1.12227190e+00
  6.85104191e-01 9.92795467e-01]
 [2.52129342e-02 1.02864914e-01 1.41550577e+00 ... 5.44316769e+00
  4.69257545e+00 3.81052637e+00]
 ...
 [1.35013323e-09 1.14225029e-09 1.64195424e-09 ... 4.54956165e-07
  1.57759246e-07 4.97616099e-07]
 [1.18039389e-09 1.80737936e-09 1.45847279e-09 ... 1.47442092e-09
  1.70718140e-09 2.55078504e-07]
 [1.41033607e-09 1.32025169e-09 1.60440317e-09 ... 1.43398082e-09
  1.06284137e-09 2.49109775e-07]]",0.09940335,0.00028920942,1548.2009239475544,513027.5816057864,0.027861486731438515,0.027861486731438515,10.0,123.046875
45,Veronica Maggio,02 Välkommen in.wav,"[[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 1.6486333e-03
  7.9870044e-04 2.1888530e-03]
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 9.2730700e-04
  3.4813154e-03 2.4129504e-03]
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 1.5768208e-02
  2.5081748e-02 1.4113276e-02]
 ...
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 1.5703588e-09
  1.3267520e-09 6.7931194e-09]
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 1.5048225e-09
  1.5357764e-09 7.3617792e-09]
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 1.2750446e-09
  1.6086320e-09 7.8498674e-09]]",0.020727867,0.00043261683,2778.3076655137806,352783.2926734102,0.09449318445475638,0.09449318445475638,10.0,126.04801829268293
46,Victor Leksell,01 Hela världen är min.wav,"[[7.3485135e-11 1.3433808e-05 1.3985925e-03 ... 5.3911898e-03
  1.2912206e-02 2.3212509e-02]
 [3.1237721e-11 1.4091018e-05 6.5897108e-04 ... 5.4371361e-02
  6.5739222e-02 1.5855370e-01]
 [5.1553874e-12 2.6369937e-06 5.2581716e-05 ... 3.2530576e-01
  3.6015925e-01 4.1907388e-01]
 ...
 [9.9114097e-14 1.4075394e-09 1.9081401e-09 ... 3.5065042e-08
  5.0958658e-08 1.0070022e-08]
 [4.5371679e-14 1.0161835e-09 1.5501950e-09 ... 1.3280317e-09
  1.5298820e-09 2.9893390e-09]
 [4.9110852e-14 6.1693717e-10 1.8028187e-09 ... 1.1804597e-09
  1.5523993e-09 3.0844640e-09]]",0.056876976,0.0018711754,1915.201452003106,724519.4593541283,0.037838964617169374,0.037838964617169374,10.0,129.19921875
47,Zara Larsson,01 Lay All Your Love On Me - Spotify Singles.wav,"[[1.44450738e-07 1.62874669e-04 3.43696657e-03 ... 2.11835236e+02
  8.34248581e+01 3.72964417e+02]
 [1.21848359e-07 7.71205960e-05 2.46322248e-03 ... 5.34963501e+02
  5.56712646e+02 3.29616528e+03]
 [9.65987113e-08 4.09742788e-05 1.66416226e-03 ... 1.41491516e+02
  4.40977417e+02 3.85513135e+03]
 ...
 [1.86588210e-11 1.60261704e-09 2.34125852e-09 ... 7.95467585e-08
  1.03487054e-07 1.90951013e-07]
 [2.31514426e-11 1.63792635e-09 1.70401560e-09 ... 1.72154946e-09
  1.56836544e-09 4.95806107e-09]
 [1.35425395e-11 1.34672407e-09 1.65672343e-09 ... 2.08305928e-09
  9.95363236e-10 4.31524727e-09]]",0.25875342,0.022014773,2098.1353474419943,1301977.9512376215,0.0339802965487239,0.0339802965487239,10.0,126.04801829268293
48,"estraden, Newkid",01 Tusen gånger om (feat. Newkid).wav,"[[0.0000000e+00 2.0529678e-06 4.9196946e-04 ... 5.1841494e-03
  4.3396568e-03 1.6511779e-02]
 [0.0000000e+00 5.9256290e-06 1.3241845e-03 ... 8.3712842e-03
  7.5833090e-03 1.0147019e-01]
 [0.0000000e+00 6.6882603e-06 2.7725333e-04 ... 1.8634073e-02
  1.6161156e-01 7.1633977e-01]
 ...
 [0.0000000e+00 6.3986323e-11 1.1570839e-09 ... 1.2072174e-09
  1.2614785e-09 1.8286414e-06]
 [0.0000000e+00 7.6253635e-11 1.1193316e-09 ... 9.4303343e-10
  1.0850966e-09 1.7126393e-06]
 [0.0000000e+00 8.5701009e-11 7.6885953e-10 ... 1.6874495e-09
  1.1665439e-09 1.6361679e-06]]",0.08834162,0.0016101281,4703.123450803691,1063505.4258769462,0.1196130456061485,0.1196130456061485,10.0,101.33272058823529
